stationNumber,x,y,z
612,-27.3643012863,9.612861438989999,1.5677912520730999
613,-26.6283868468,8.307031585750002,1.5607320500919
614,-33.3794341393,9.62752078132,1.5637344731044
615,-30.3636782614,14.8074341654,1.6021207694289998
616,-30.374413826799998,9.61879404698,1.5606959371728002
617,-31.8826018394,7.01949083563,1.5564261844067
618,-32.6258963872,8.31874219811,1.5505851658076002
619,-31.1304407071,8.31164438623,1.5531487227936
620,-34.1358533771,5.7257400929,1.5713275175665
621,-31.8926156879,4.42596419982,1.5664707336608998
622,-28.8823861637,7.03169795634,1.5462049052717
623,-29.6286985693,8.31399427296,1.5539589136735001
624,-30.3676505993,4.404811109590001,1.5577782229843
625,-34.8683928727,7.02166200403,1.5627710029591
626,-27.3931822815,4.399568031679999,1.5415119841959
627,-33.3867651693,4.41894369685,1.5767299175596
628,-27.3787050215,7.009521470519999,1.5513224316642
629,-25.128590257,5.7026501719,1.5429282620765
630,-32.6325685342,5.7169523733,1.5671531313543001
631,-31.1281977565,5.717447678589999,1.55180173261
632,-28.1337667537,5.7096704132200005,1.5453511247311
633,-31.8749380438,9.62024922513,1.5579311900598
634,-25.8819523365,4.40515758602,1.535481037489
635,-23.6110152219,13.492483628899999,1.5782703066463
636,-24.3846518567,4.39894002373,1.5368475839112
637,-28.889538072799997,4.4073700664899995,1.5487734001909
638,-29.6372812353,5.71018140028,1.5469707044829
639,-28.114403012,13.5006760371,1.5959770014694
640,-25.871629532300002,7.00186160414,1.5530636047436002
641,-26.6341518139,5.71247005865,1.542388363981
642,7.11957731909,-3.47482322257,1.4767521611005
643,-25.1117998598,13.4956053223,1.584889209892
644,-36.3942255017,4.43131333683,1.5918921319097998
645,7.90222661161,-4.80159287573,1.4745382050512001
646,5.6122276813,-3.4648032395999997,1.4817600844068
647,6.36373031531,-4.77023020432,1.4782700951557
648,-34.9046368445,4.42975332233,1.5863975756635
649,-31.1301263922,5.718180117969999,1.5598617727327
650,-26.619461347799998,10.906163534200001,1.5778023127313
651,-26.6119972898,13.498404900199999,1.5912985979876
652,-22.121144241499998,5.68865782195,1.5380854725342998
653,-23.615635194499998,10.8937379196,1.5682168366723
654,5.61574767566,-0.876184212756,1.4824506780955
655,-22.8797489996,6.98690576027,1.5452788383837999
656,-22.1147050877,10.8846642,1.5624758110389
657,-22.1087700564,13.483650432300001,1.5696159121096
658,-25.120556007300003,10.8999090955,1.5735044124291
659,-27.366083613300002,12.2025763379,1.5874209892539
660,-25.8680841286,12.199058682999999,1.5844906686346998
661,-25.8723758053,9.60957381489,1.5686041829947002
662,-23.6085656717,8.28548399842,1.5544267865474
663,-24.3759058047,12.172204994100001,1.578311479822
664,-22.8705808451,12.192545770599999,1.5712103230367
665,-22.1187978172,8.27718012822,1.5495807449255001
666,-24.369780912499998,9.6054692219,1.5629705074618
667,-19.171881733400003,-12.514768566299999,1.4732479815086001
668,-18.4421796444,-13.799232941,1.4702387893008
669,-25.101952047300003,16.1018547221,1.5905418386934
670,18.3765480571,0.397146543288,1.4410096774071002
671,-25.1162618115,8.307270747779999,1.5589372438666
672,-22.868951519,9.60198079162,1.5582360873558
673,21.3801839212,0.379526631921,1.4350319145063
674,8.61177147874,-3.46430349424,1.4738601422173
675,6.35858412111,-2.16703073078,1.4800753829152
676,9.36031719837,-4.775937943810001,1.4710769810677
677,26.6457429953,4.28078745991,1.399583882265
678,25.9032426473,5.5815177587300004,1.401699694269
679,10.1171170767,-3.4953517556400002,1.4694559267985001
680,28.156652316299997,6.8695747140000005,1.387761213718
681,4.864620588689999,-2.1770363139,1.4833846305872
682,27.417640926700003,10.7636669402,1.38435647015
683,7.13920261508,-0.872506241822,1.4782699145047
684,-24.3421750589,19.997159418899997,1.5725345360957002
685,-24.355567935,14.7944718577,1.5792181502995999
686,10.8649938411,-4.79025411701,1.466323692401
687,29.6492474425,9.47292109749,1.374020332969
688,-26.6084552216,16.1004430758,1.5989968236366998
689,-23.5964690095,18.697606558799997,1.5748476572445
690,-22.8412557677,19.996851497799998,1.5638895867045
691,9.37331423548,0.41469606696300004,1.4723681257593
692,8.63314030213,1.72270666646,1.4737016863073
693,-25.097599665999997,18.6954846599,1.5841215233552
694,-22.100444901,18.6908430028,1.5646494366971
695,-24.3523199417,17.386930783700002,1.5845297541932
696,7.86663754462,0.418180013442,1.4761514458935001
697,10.8801023911,0.400665240072,1.4673698423926
698,-25.855697833900003,17.39946276,1.5937663578530001
699,-28.1022489453,18.704679547700003,1.6041408495610001
700,9.38144077414,-2.1979580441500004,1.4707398127244
701,-28.1031724964,16.1010888481,1.605743119085
702,-27.3525676445,17.3995409134,1.6031010510850001
703,-26.603505443499998,18.697573079599998,1.5953503456361
704,8.62401708992,-0.879397559311,1.4743065868221
705,7.8671783592499995,-2.1836680777299997,1.4757095497515
706,29.668296707699998,12.0551147559,1.368410080846
707,-23.5972084994,16.0899933699,1.5824286277182
708,25.9092926727,10.7596787732,1.394540558777
709,10.1249333793,-0.890031844625,1.4712420209772998
710,-27.3541959439,14.8073690006,1.599569326946
711,30.416580075400002,10.7579644602,1.366957335095
712,28.9164074639,10.759526681999999,1.375663299865
713,-22.8552084196,17.3921072703,1.5759184373141
714,13.1288662534,1.70316050484,1.4593474915096
715,14.627979752,-0.899180645932,1.4565644008751002
716,10.8723167263,-2.17878931355,1.4683024241149
717,13.115128801400001,-3.49320592165,1.4593242621099
718,11.6248703523,-3.48402982119,1.4649157208693
719,13.8727093678,0.397061575718,1.4589707977336
720,15.3785412507,-2.1946210379399997,1.4551360393127
721,10.1370117778,1.70975432504,1.4701852588756001
722,12.3843856368,-2.19014209883,1.4637854474396
723,11.6285877829,1.71058102368,1.4651833884261
724,13.122541439799999,-0.898541553559,1.4625651386193
725,11.6197357207,-0.8939960716,1.4641467687865999
726,12.373059539,0.413345752704,1.4627911616194
727,12.369679084900001,-4.78254804933,1.4633824617183
728,13.8726388307,-4.7969981688,1.4562037784419999
729,13.8810497216,-2.1985839152,1.4581449627629
730,14.612180092000001,-8.69285415298,1.4487417061851
731,15.381164269200001,0.39298274609100003,1.4545963121979
732,24.404919215000003,5.57429590378,1.4089773438002
733,14.6302751973,1.69863931993,1.454925792646
734,-25.8597545831,14.7987107282,1.5934751743594
735,16.1323839664,1.69425635773,1.4501293211417998
736,-22.854517972500002,14.792049452699999,1.5768215520192
737,28.1700076528,12.0671078917,1.3763418558579998
738,25.1616108692,9.47006810233,1.399731720977
739,22.8997620484,5.57833891173,1.4170881027805
740,26.6618408362,6.86434651628,1.3958222002929999
741,22.148086781900002,6.88694574102,1.4168262421566
742,16.8759818132,-2.21237056534,1.4494885989936999
743,27.4053054845,8.173618736129999,1.389836774251
744,24.410373047900002,8.17734557058,1.4059813707988
745,22.9015397607,8.18303705564,1.4118528162476
746,16.9931192629,5.47513369134,1.4416653824184
747,13.1074951829,-6.0899523033200005,1.4590029910015
748,27.397055964499998,5.56734719576,1.393788626932
749,-14.632708067600001,3.07010332123,1.5153760521884998
750,19.9073381638,5.5862980567200005,1.4312497666746
751,20.64151584,4.2810547563700005,1.4299119546323
752,23.657045408499997,9.48560502854,1.4055890100438
753,26.6673967658,12.0619735577,1.3854526768589999
754,15.3675132203,-4.789726444279999,1.4516472365758
755,14.6224092103,-3.4948609885,1.4551002423152
756,16.880662582,2.9910244929700003,1.4467175371143
757,19.883211616,2.99306749537,1.4325645904646
758,19.1480986701,1.6955072493899999,1.4388793578135
759,15.392134300899999,3.00651083305,1.4531511604109
760,14.621976353300001,-6.094274570700001,1.4515610529491
761,18.382236316300002,2.99550734771,1.4395700248648
762,16.882049328599997,0.38981333586800004,1.4473854886138
763,19.882850159900002,0.388030062996,1.4372584355204998
764,20.634761025299998,1.68368875058,1.4348122006187
765,19.903263647,8.18535654872,1.4242375691454
766,13.865747102699999,-7.3984266685,1.4530138610918
767,25.9019011455,8.17440568317,1.3973500982149998
768,15.365816174699999,-7.39488113947,1.4488750827235999
769,21.3913543727,2.98302536017,1.4264759647345
770,25.1581842363,6.85625840099,1.4035412362513
771,25.1393930047,4.27355507571,1.4064058497225
772,17.6335572009,1.69524923362,1.4459207074109
773,13.8843403529,2.99563790595,1.4566021888641
774,23.6493061156,6.87886100643,1.4100324295042002
775,16.1404525657,4.29389143011,1.4470847014135
776,23.646314556900002,4.27760728081,1.4146958168147001
777,22.1409590987,4.28622326921,1.4231262150409
778,19.1633941715,6.87655570135,1.4317807616123
779,-16.8820713894,4.38171391289,1.5197477537528
780,16.1153124139,-3.49371694582,1.4487283190323001
781,-18.38232176,4.378617151739999,1.5241680581092
782,21.4014470052,8.17454821734,1.4180267554689001
783,16.1241186824,-0.913304724864,1.4509903645103
784,21.3955353791,5.59176208852,1.4214927411209
785,-19.8587853514,4.45089558778,1.5270976372789
786,-28.8579369099,17.4078956272,1.61246389605
787,-30.3778170824,17.3163859051,1.615085603454
788,17.6460019298,4.286667334560001,1.4408872258777998
789,20.64214139,6.88940946945,1.4241585378151
790,31.1693447229,12.0579541198,1.360625199499
791,-12.387776945699999,1.75558058924,1.5100237762423
792,18.396853159400003,5.5902111220099995,1.4356859768986998
793,19.1300592572,4.29810995567,1.4363666540462
794,26.657248731200003,9.465526935829999,1.39157082604
795,-13.8836717825,1.77065401183,1.5131829399947
796,-8.63730070616,0.45296561807799995,1.50670334207443
797,-10.883980744799999,1.7609804604200001,1.50925204686071
798,-10.1361158582,0.45741002891599997,1.50537016288726
799,28.1631245246,9.47406802757,1.383345043204
800,-7.88732204165,-0.84857974209,1.50292308269209
801,28.9082357439,8.16773978169,1.3822782287689999
802,-9.35025110526,14.7522397373,1.50347106022762
803,-19.094803693099998,18.679891248100002,1.5435048325296
804,-12.3682733143,14.735226108099999,1.5061389575073598
805,-3.35880442099,6.9322693453,1.499957621371202
806,-7.83675335691,14.7367733913,1.499063389266109
807,28.920921550899997,13.3622505671,1.3703954274969998
808,30.4254542444,13.359305584,1.3618811641770001
809,-4.8753775247,6.92417675243,1.50128879591544
810,0.37988593200000004,3.0336231969400003,1.49363498671564
811,-2.61650901083,3.04100665421,1.499626787313753
812,-13.1289072315,3.0699165489299998,1.50590448054572
813,-5.62395521156,3.04650597447,1.50399395786414
814,-1.12124030858,3.03649179179,1.49664649326447
815,-6.38673214612,-0.852879598514,1.50207939818166
816,-9.38444225404,1.75948647059,1.50716188829529
817,-7.1337517228300005,0.45829499111899996,1.5036293676446
818,-4.8482081932600005,9.54103801163,1.499561082140409
819,-24.357892643499998,14.7946221199,1.5854089968615002
820,-6.382722154660001,6.94566120554,1.50448682511101
821,-4.886167839880001,-0.851866031166,1.5005338323245718
822,-5.63069470557,0.447745950011,1.50184213013149
823,-6.37719689048,1.75511779384,1.5055138814467
824,-22.1052799408,16.087096488,1.5730238618252999
825,-4.12172768104,3.04400542904,1.5022313127110598
826,-4.11542201867,5.66183937308,1.5008231310245068
827,-6.36669668492,12.1373310405,1.49945169622104
828,-7.1248839771900006,3.0520750853300003,1.5056432356427298
829,-5.61032609224,5.6563359568200005,1.50353979269084
830,-4.85379085073,12.1264900048,1.49576136386169
831,-4.87678629525,1.74618699567,1.5032382817280299
832,-7.10628123177,10.8464153657,1.50138487382497
833,-3.34967870437,12.132894589100001,1.49359513865586
834,-3.3654781365899997,9.53951706208,1.4953668090058199
835,-4.1231371697000005,8.22470467096,1.49882939412308
836,-4.0858374321,10.8320253839,1.49682595201855
837,-2.6040268310699997,8.18719341326,1.49734785962169
838,-2.6072231946400004,5.62248269049,1.499171827717023
839,-5.62358110742,10.8096074065,1.499805216757378
840,-6.34621617822,9.52263137762,1.50129583451701
841,-2.63417033713,10.8408983503,1.49221454334066
842,-17.590455818800002,18.6828244166,1.5338366306356
843,-8.60697567301,10.8384120907,1.50367242408556
844,-20.594870392,16.090921953200002,1.5614431964887998
845,-18.3537824182,17.403370132299997,1.5432695805489
846,-4.10758195471,13.449186364,1.4919545520782498
847,-21.3415670749,17.3919734643,1.565275964168
848,-2.6031919183700003,13.4424796923,1.4883090989827998
849,-7.8541326714999995,12.154282372800001,1.5033833215677501
850,-7.07661438087,13.472947496000002,1.499784597954309
851,-6.35648555077,14.7580136643,1.49490893487886
852,-3.34823613654,14.7277099096,1.4867547539039
853,-8.60428487442,13.4493001725,1.50168924993529
854,-30.3970720926,-23.7642725616,1.4272530557436
855,-10.837232633600001,22.5605449766,1.4791188410072
856,-4.875709550520001,14.767177725400002,1.49183977200402
857,-11.5850426915,21.2470435805,1.4788012348366002
858,-30.3970720926,-23.7642725616,1.4272530557436
859,-14.6090208298,13.4625570123,1.5213386909635
860,-10.8289482817,17.3736938592,1.4981621377204999
861,-10.0822377818,18.670351448199998,1.49374914084097
862,-11.592121030800001,18.6576636879,1.49575434668244
863,-15.352233194799998,12.1711748685,1.5255486556678
864,-13.1033871437,13.4608369445,1.5113688390027
865,-16.1084098286,13.4707262905,1.53173570259
866,-13.8548836501,12.173479384099998,1.5157779922325998
867,-15.354758221300001,14.7742183857,1.5262967504998
868,-13.859234031100002,14.7586857742,1.5170031993847002
869,-13.8471010212,17.3822637502,1.5121081825559
870,-15.3421172139,17.3700022391,1.5223953918808
871,-13.090741766299999,16.0668086655,1.50992351360247
872,-16.0922044487,16.0721288365,1.5297428082475
873,-14.5950846422,16.064704296600002,1.5196082617639
874,19.1278091296,-0.912223614033,1.4408508333177998
875,17.6259718648,-0.902657816042,1.4449936008864999
876,20.6314864572,-0.9183819370259999,1.4366994359464
877,22.125432881000002,-0.91666108191,1.4339588699275
878,21.3828299475,-2.21685628511,1.4346779538838
879,20.6246255447,-3.5083372170200002,1.4372700315925
880,22.8783647638,0.365117223158,1.4300216251803999
881,23.6359307025,-0.923006887994,1.4312664447535999
882,19.1205658218,-3.50261758087,1.4411832177789
883,18.3793691423,-2.200346485,1.4433532682213999
884,19.8685909928,-4.80293497541,1.4387706534606
885,19.8794447412,-2.21480127045,1.4396551711529
886,21.356948075200002,-4.81311556287,1.4581894294850999
887,22.131867950100002,-3.48530072174,1.4586875860232
888,20.620066903399998,-6.09511888143,1.4388312239588
889,17.623186417,-3.49754464264,1.4441233995207001
890,22.8873844504,2.9719927825999997,1.4197650609712
891,25.8878397449,2.9627031809199997,1.4037718784734
892,22.8746913352,-2.22571700314,1.4605359478102
893,19.1134586337,-6.10443891773,1.4399788484734
894,18.3741969438,-4.8045233716,1.4419536318042
895,16.1205151654,-6.10235215233,1.4474466423337
896,24.394462982100002,2.9742104554699997,1.4127553158065
897,17.6133061043,-6.10477217758,1.4437818982891
898,-14.5835231569,18.678635900099998,1.5032326876382398
899,-13.0923134384,18.6872126124,1.5028284799512701
900,-16.8480219712,17.3642458563,1.5340861647776
901,-16.0994183178,18.6805317104,1.5221259041942998
902,-16.867154163800002,14.783821890499999,1.5365493388734002
903,-19.101699283800002,16.0914019621,1.5512122940788
904,-18.3619761387,14.7851174771,1.5473636646144
905,-17.6083575107,16.0870210048,1.5419650937214
906,-20.6101900725,13.491637488099999,1.5612606816908998
907,-12.3295530301,17.362585999700002,1.500711833684167
908,24.385472665,0.35178599202,1.4246457135083002
909,-19.8619048347,17.388377767599998,1.5528286548037
910,23.6285164647,1.68089206004,1.4223685681721
911,25.1377181609,1.6681346856200001,1.4124499584285999
912,-17.600197372300002,13.4863892181,1.5412257658642
913,22.1389300941,1.66439112494,1.4290602474346998
914,-19.1141818318,13.480107158200001,1.5520775390956
915,-19.8417091039,19.9791464233,1.5420281268213
916,-16.8699164489,12.173834033499999,1.5351050986694
917,-25.8448407223,25.1744882968,1.5221083835596
918,-21.3688516988,14.7940604523,1.5666803451462998
919,-20.5873898804,18.6919959768,1.555912468471
920,-19.855911753,14.7759567518,1.5592152134185
921,-21.3250773545,19.9953082458,1.5532267634438002
922,-10.0783478778,23.875941647799998,1.4710778286155
923,-20.5905768386,21.2904828715,1.5402117976076
924,-28.0996605142,21.3277569201,1.5767040301864998
925,-18.3333001267,19.9802356497,1.5318026937032
926,-26.5938927047,23.9226126794,1.5397670892430002
927,-13.0831653184,23.8719168438,1.4778844083652
928,-14.5896258268,21.2661735967,1.500430523973677
929,-27.324675968,22.6169469116,1.5583212175141
930,-29.526701872500002,18.7590155721,1.615024415105
931,-19.0879837729,21.2772648591,1.5294135065992
932,-28.8275902813,20.0125081037,1.5982660856397
933,-11.6065900723,23.8984831811,1.4768887118115999
934,-13.8385800955,19.968395145499997,1.50265039538955
935,-16.836298134299998,19.9725119634,1.5228486611192
936,-15.3342680904,19.9797530986,1.5132988046329998
937,-11.5841869876,29.0587831418,1.5548396524797
938,-31.1367183885,3.09737237564,1.5654266592272
939,-30.4054153209,1.81458886901,1.5604555102837
940,-32.6331980144,3.11871419707,1.5760454538850999
941,-31.8840818268,1.81364090831,1.5700052841964
942,-27.4136690861,-6.00424126288,1.50172116315332
943,-33.4052736648,1.81998449845,1.5799883912974
944,-34.892742764000005,1.82397066621,1.585774152351
945,-36.394942644299995,1.8272237518899999,1.5926798139769
946,-13.8396241035,22.5759607411,1.4869938142673
947,-15.3383307838,22.5791806111,1.49685897692555
948,-35.652094356,3.1355246760199997,1.5917690194377
949,-34.1440524391,3.10998245183,1.583811483956
950,-16.842233056,22.5741551612,1.5058180329577
951,-26.6675673158,-7.3081048086800005,1.49009501448318
952,-28.915557750799998,-8.573727168609999,1.4820122799309
953,-12.3286446698,22.5776467592,1.4837833086076
954,-34.149051869800005,0.52209322791,1.576253914532
955,-17.576668730199998,21.2770944443,1.5190120552609
956,-37.138781529300005,3.11628430691,1.5965766758138
957,-16.098390871899998,21.2692158827,1.50977560049044
958,-28.1629304604,-7.296981275549999,1.49253892607654
959,-12.3389952341,19.9616142603,1.49327487348639
960,-30.4301890845,-8.57544052918,1.4832429928623998
961,-13.0949556047,21.2699094176,1.4906674721986102
962,-10.820026933400001,30.359681729600002,1.5978818437445
963,-22.8200715719,22.591067438,1.5404366951262
964,18.400359477800002,8.19091615096,1.4324972883423
965,-21.343384584,22.5723012761,1.5328988296529
966,-9.322551733140001,30.3440151702,1.5783277648952
967,-26.6649711978,-4.70224744415,1.50759712530523
968,-7.812446656410001,30.3546456768,1.5549224759471
969,-10.0474226902,29.0578415116,1.5748966840407
970,-25.911530070799998,-5.98594213291,1.4977893339848198
971,-25.1598644646,-4.69107914683,1.5028118905305201
972,-35.656980574100004,0.5317642636540001,1.5822326137524
973,-25.905973615399997,-3.40640020651,1.5135072010071
974,-8.56838603758,29.0496111818,1.5602496528606
975,-6.325115321909999,27.7427490945,1.4952912580033
976,-11.5543182152,26.4545303489,1.4762120093870001
977,-13.0952973634,26.4581869396,1.4711329794803
978,-31.184796873800003,-7.29978921414,1.49608567000188
979,-13.073628256300001,29.063349785,1.5328132812919
980,-29.6636939954,-7.30066259889,1.49461064623933
981,-28.9021341271,-5.98137924113,1.50481039502215
982,-7.073746292449999,26.4563005192,1.4807990074569
983,-10.812512595,25.1802501584,1.4712152798985
984,-7.07035225498,29.050726409899998,1.5296182928034
985,-12.307297143600001,30.3452392061,1.606098088455
986,-10.0609124326,26.452282892899998,1.4690684735404
987,-8.56695167153,26.4709251595,1.4951398580350401
988,-12.3319104374,25.1632161709,1.4722496580789
989,-15.2660272768,25.156044062600003,1.4796586457329
990,-10.8224949633,27.753286001299998,1.4979377459499599
991,-14.5864043494,23.8792654514,1.4754504531739001
992,-7.81705138615,27.7500220662,1.5174979209586
993,-12.313684690899999,27.7386657633,1.5023506137156901
994,-9.32108467351,27.7503897086,1.5348385169337
995,-13.8208143133,25.1617962104,1.4658467363397
996,17.6442388298,6.8926995273800005,1.4376909494853
997,-20.5808324819,23.8792669939,1.5168771421162
998,-13.8236521604,27.777853702199998,1.50156974694702
999,-14.5647144576,29.0891389186,1.5184488215154999
1000,-14.5803194295,26.458603614,1.4713736684893
1001,-15.2652952066,27.786523754599997,1.4852485711871
1002,16.8991449526,8.1924942539,1.4370539736267
1003,16.1461757333,6.89468957674,1.4417418043683998
1004,19.909088737999998,10.7762845549,1.4186358433516
1005,17.6547515031,9.494112631410001,1.4310994624491
1006,15.3927890369,5.595687283829999,1.4490480144507
1007,19.154533865599998,9.487556025609999,1.4270872122482998
1008,12.3838192337,3.0057509212999998,1.462693248056
1009,13.1372178571,4.302025084519999,1.4582129819985001
1010,13.890557749600001,5.59815991371,1.4548398056251002
1011,14.6438540558,6.89975512295,1.4484477030610001
1012,2.62902762754,4.32935326286,1.4882949084658001
1013,1.88024854,3.02937638333,1.49211153382875
1014,3.37612851011,3.02535998895,1.4884978708956
1015,4.12791530363,1.7191322822,1.4874435760306002
1016,1.8714687510399999,0.432146476414,1.49156111734768
1017,3.37307290743,0.416907951802,1.4864255961325
1018,4.13147841275,-0.8745772635439999,1.4844635369299002
1019,2.62808568375,1.7243894578199999,1.49005543721736
1020,-19.833539461199997,22.5742557237,1.5255690199072
1021,-22.0813305065,23.8828056837,1.5249323945445001
1022,-18.3092179611,22.5680150976,1.514362859193
1023,-25.098670584,23.928868815,1.5358544706319999
1024,-23.6141152175,21.3116760711,1.5571475084771
1025,-25.8243819995,22.606624314100003,1.5528804073078
1026,-22.0902957278,21.3109492746,1.5483321875240998
1027,-24.3396138606,22.6042886563,1.5483096376160999
1028,-25.0664497811,21.3069234937,1.5638985779083001
1029,-27.345554359999998,20.0142582101,1.5894378610327
1030,-26.601775147,21.317100396500003,1.5713342451239
1031,-25.823588186000002,20.0138007244,1.5818342971469002
1032,-21.3276376388,25.1795110493,1.50809045761326
1033,-16.082041138,23.8679639348,1.4918220464015302
1034,-18.3261398672,25.1725321756,1.49471583495523
1035,-17.585709477600002,23.874290748499998,1.50213504439128
1036,-22.8100528937,25.1651671984,1.5144449243433
1037,-24.3408152917,25.177741985,1.5184946382426001
1038,-19.0832310235,23.8740105378,1.50776715784046
1039,-23.5786902631,23.899978818399997,1.5313354598253
1040,-19.829447094800003,25.1782994051,1.5026625183538098
1041,-19.0779647616,26.4795028973,1.486665296888
1042,-16.8293375299,25.1724973007,1.4874054842461
1043,-17.574977728,26.4739669781,1.4813411041063
1044,-16.0727911546,26.4694140059,1.4760971079634
1045,-20.5751028461,26.482660994699998,1.4939845712840198
1046,-23.591016350999997,26.4916913498,1.50340902384175
1047,-25.068868728,26.4699597855,1.50447970086856
1048,-22.0683878506,26.499255115700002,1.49825019023778
1049,-18.3298063304,27.7741999548,1.4781323270590998
1050,-16.064326222,29.0600684753,1.5202558813542
1051,-17.5724887934,29.0666682697,1.5234442260929
1052,-16.822269007800003,27.7756307574,1.4874349446077
1053,-32.6533627178,0.515314835651,1.5714064204192
1054,-31.1521675531,0.534367895156,1.5603233381355999
1055,-30.405307123700002,-0.78188221494,1.5496868572265001
1056,-31.9267456353,-0.797703034774,1.5573507259555
1057,-32.6473919851,-2.06745806661,1.5498415214626
1058,-34.907611636,-0.772745800292,1.5685674293057
1059,-33.416629853500005,-0.7870171158000001,1.5646106551652998
1060,-34.1397963309,-2.06004698542,1.5535308991616
1061,-31.9156798503,-3.36871290062,1.5359335006484
1062,-30.413062370600002,-3.38128248424,1.5310088087870999
1063,-33.4033167675,-3.3668363673200004,1.5387373522475
1064,-31.1562641763,-2.07715647064,1.5436364187393998
1065,-30.4070849374,-5.9817387255100005,1.50691238203103
1066,-31.8906670301,-5.97313773555,1.5101349342519
1067,-32.6712392369,-4.66841634047,1.5233016123780998
1068,-31.1574149976,-4.66919985966,1.5220455042184
1069,-29.6283612421,3.1025069349,1.5550094357755
1070,-28.1402247793,3.11016487716,1.5466957376121
1071,-27.392711124599998,1.78677701885,1.539925156799
1072,-26.6310646675,3.1100947426100003,1.5373567870577
1073,-28.9098528213,-3.40080753134,1.5256495492627
1074,-29.6698700908,-4.67691888636,1.5174834321327
1075,-29.6432744676,-2.0777044658,1.5377076944443
1076,-25.1473192777,-2.1039430475,1.51404377047
1077,-28.896035978799997,-0.788814554447,1.5416927201492001
1078,-29.6421271319,0.506560259246,1.5506723632755
1079,-28.2240053358,0.526633184384,1.5427249628059998
1080,-28.9096299454,1.80627773498,1.5494935589071
1081,-28.151005136299997,-2.09490980573,1.5300737938531999
1082,-27.392714182299997,-3.41309262407,1.5190900839625001
1083,-26.6499916694,-2.10138101382,1.5235012579740002
1084,-28.1688053496,-4.69747033293,1.5137350873627
1085,-7.81974217417,25.1518478307,1.4624031714391001
1086,-6.3294137399,25.1599732827,1.4599118723042
1087,-8.57831941749,23.861034957700003,1.4677947181508
1088,-9.31797550993,25.16046671,1.4659389309559
1089,-5.56135931269,26.4445165759,1.468113948816
1090,-5.576737294,23.8546308603,1.4635150221445998
1091,-7.08214697203,23.8617641684,1.4662563378266
1092,-4.07905553365,26.4429575456,1.4634291418027001
1093,-4.08279555756,23.8549258595,1.4594336568041002
1094,-3.31786939797,25.1431832544,1.4516227742119
1095,-2.56076144874,26.4493290385,1.4600918566904
1096,-2.57072403937,23.850950995399998,1.4548661711785
1097,0.44267622597899997,28.996925854599997,1.4593414274109
1098,1.9698543416299998,31.6179805208,1.4756090395119
1099,0.454000728638,31.6192287445,1.4875506289754001
1100,1.19641355428,30.3196649987,1.4691445866680999
1101,1.9507428574999999,34.2151617676,1.50330919667555
1102,3.44674909652,34.1507937074,1.4865328642873998
1103,2.70087316469,32.893143038299996,1.4819726253478
1104,1.19711617014,32.9349762847,1.49349511694239
1105,2.70188324241,30.321657801900002,1.4596555153625
1106,1.94503436145,29.0482334266,1.4509562952597
1107,4.1671160366699995,30.3125562525,1.4485108322444
1108,3.43823812441,31.630144490800003,1.4646766971914
1109,4.951522203710001,31.624783397999998,1.4534092604267
1110,4.94650928337,29.035100258,1.4312666795006002
1111,4.94714643305,26.4083254677,1.4254793059645998
1112,5.697212664499999,27.7095746698,1.4187461568813
1113,6.4414913063200006,26.411263817800002,1.4219246955568998
1114,6.4487235499899995,29.0040681588,1.4232980695638
1115,4.95046255469,34.1963748842,1.4748691489967
1116,4.21888830592,32.8849196601,1.4692626235193
1117,5.6894891781,32.9005809511,1.4567306611529
1118,6.45100998448,31.6174703917,1.4431169171134
1119,5.70470194951,30.3121204241,1.4375944498875999
1120,6.45982238546,34.1924727392,1.4637116634265999
1121,5.6700464232800005,22.5274455327,1.4387636664891
1122,4.9267017075499995,23.8102549802,1.4356956850923
1123,5.66341630164,25.1689234535,1.4190014209848
1124,6.43020481179,23.810218031,1.4321989958096002
1125,9.44830086731,31.6020054671,1.4280427459117
1126,7.95707404498,34.2003836764,1.4553890678091
1127,8.70479664858,32.8948218729,1.4427322713198
1128,7.94848427266,31.6126927684,1.4365924505155
1129,11.712232010300001,32.9099065264,1.42694679837
1130,10.957695467699999,34.206251818800006,1.4420839211304002
1131,9.448028930709999,34.2070684993,1.4487313888458
1132,10.2112902189,32.903930964400004,1.4343940142357001
1133,10.2141379564,35.482813966100004,1.4552804666221
1134,11.7245022962,35.488243623900004,1.4422358118602998
1135,13.2137207127,32.8993690954,1.4192911614152
1136,12.4648702904,34.1908776123,1.4290426541841
1137,15.4569114365,34.1753438658,1.4195354925565
1138,13.2116780038,35.4846275292,1.4403326576546
1139,14.7125864717,35.4901985767,1.4340402222308
1140,13.966242535900001,34.1961791478,1.4267773630175
1141,10.9584114474,31.5936356436,1.4218516652839
1142,12.4533480715,31.5975207954,1.4135021853736
1143,13.9476642881,29.0042439044,1.391812410998
1144,13.971694838,31.594981670000003,1.4068235508465
1145,17.7281869318,35.4907374075,1.4228881191035
1146,16.2071904309,35.4885252949,1.4232014065039
1147,16.9619060423,34.1911680825,1.4107605190749
1148,18.4521031039,34.2058780765,1.4111897826126
1149,12.4601081376,29.0217390753,1.397208097969
1150,13.2048961308,30.2950346416,1.4026320046966
1151,11.6995159197,30.296764859499998,1.4081089531665
1152,10.9547389766,28.995377592500002,1.401807980949
1153,11.6851923113,27.7001106004,1.4024284208659998
